"dayscompeting","total","percentage"
4922,"4","0.000010606140955613300101"
4923,"1","0.000002651535238903325025"
4924,"1","0.000002651535238903325025"
4926,"2","0.000005303070477806650050"
4927,"3","0.000007954605716709975076"
4928,"7","0.000018560746672323275176"
4929,"2","0.000005303070477806650050"
4930,"2","0.000005303070477806650050"
4931,"3","0.000007954605716709975076"
4933,"2","0.000005303070477806650050"
4934,"3","0.000007954605716709975076"
4935,"8","0.000021212281911226600202"
4936,"2","0.000005303070477806650050"
4937,"4","0.000010606140955613300101"
4938,"2","0.000005303070477806650050"
4939,"1","0.000002651535238903325025"
4940,"1","0.000002651535238903325025"
4941,"2","0.000005303070477806650050"
4942,"6","0.000015909211433419950151"
4943,"2","0.000005303070477806650050"
4944,"5","0.000013257676194516625126"
4945,"1","0.000002651535238903325025"
4947,"5","0.000013257676194516625126"
4949,"9","0.000023863817150129925227"
4950,"4","0.000010606140955613300101"
4951,"1","0.000002651535238903325025"
4952,"1","0.000002651535238903325025"
4954,"1","0.000002651535238903325025"
4955,"3","0.000007954605716709975076"
4956,"3","0.000007954605716709975076"
4957,"1","0.000002651535238903325025"
4958,"2","0.000005303070477806650050"
4959,"5","0.000013257676194516625126"
4960,"2","0.000005303070477806650050"
4961,"1","0.000002651535238903325025"
4962,"3","0.000007954605716709975076"
4963,"7","0.000018560746672323275176"
4964,"3","0.000007954605716709975076"
4965,"3","0.000007954605716709975076"
4966,"1","0.000002651535238903325025"
4967,"2","0.000005303070477806650050"
4968,"1","0.000002651535238903325025"
4969,"5","0.000013257676194516625126"
4970,"5","0.000013257676194516625126"
4971,"5","0.000013257676194516625126"
4972,"3","0.000007954605716709975076"
4973,"1","0.000002651535238903325025"
4974,"7","0.000018560746672323275176"
4976,"3","0.000007954605716709975076"
4977,"7","0.000018560746672323275176"
4978,"2","0.000005303070477806650050"
4981,"3","0.000007954605716709975076"
4983,"2","0.000005303070477806650050"
4984,"6","0.000015909211433419950151"
4985,"5","0.000013257676194516625126"
4986,"1","0.000002651535238903325025"
4987,"5","0.000013257676194516625126"
4989,"2","0.000005303070477806650050"
4990,"4","0.000010606140955613300101"
4991,"7","0.000018560746672323275176"
4992,"4","0.000010606140955613300101"
4994,"1","0.000002651535238903325025"
4995,"1","0.000002651535238903325025"
4996,"3","0.000007954605716709975076"
4997,"3","0.000007954605716709975076"
4998,"11","0.000029166887627936575277"
4999,"5","0.000013257676194516625126"
5000,"3","0.000007954605716709975076"
5001,"2","0.000005303070477806650050"
5002,"5","0.000013257676194516625126"
5003,"1","0.000002651535238903325025"
5004,"2","0.000005303070477806650050"
5005,"10","0.000026515352389033250252"
5006,"3","0.000007954605716709975076"
5007,"3","0.000007954605716709975076"
5009,"1","0.000002651535238903325025"
5010,"5","0.000013257676194516625126"
5011,"1","0.000002651535238903325025"
5012,"6","0.000015909211433419950151"
5013,"3","0.000007954605716709975076"
5014,"1","0.000002651535238903325025"
5015,"6","0.000015909211433419950151"
5018,"5","0.000013257676194516625126"
5019,"8","0.000021212281911226600202"
5020,"2","0.000005303070477806650050"
5021,"6","0.000015909211433419950151"
5022,"3","0.000007954605716709975076"
5024,"3","0.000007954605716709975076"
5025,"3","0.000007954605716709975076"
5026,"5","0.000013257676194516625126"
5027,"5","0.000013257676194516625126"
5028,"1","0.000002651535238903325025"
5029,"3","0.000007954605716709975076"
5030,"3","0.000007954605716709975076"
5031,"4","0.000010606140955613300101"
5032,"3","0.000007954605716709975076"
5033,"3","0.000007954605716709975076"
5034,"2","0.000005303070477806650050"
5035,"1","0.000002651535238903325025"
5036,"2","0.000005303070477806650050"
5037,"2","0.000005303070477806650050"
5038,"2","0.000005303070477806650050"
5039,"5","0.000013257676194516625126"
5040,"9","0.000023863817150129925227"
5041,"3","0.000007954605716709975076"
5044,"4","0.000010606140955613300101"
5045,"1","0.000002651535238903325025"
5046,"1","0.000002651535238903325025"
5047,"4","0.000010606140955613300101"
5048,"1","0.000002651535238903325025"
5049,"3","0.000007954605716709975076"
5050,"2","0.000005303070477806650050"
5053,"2","0.000005303070477806650050"
5054,"4","0.000010606140955613300101"
5055,"2","0.000005303070477806650050"
5056,"4","0.000010606140955613300101"
5057,"3","0.000007954605716709975076"
5058,"1","0.000002651535238903325025"
5059,"2","0.000005303070477806650050"
5060,"6","0.000015909211433419950151"
5061,"5","0.000013257676194516625126"
5062,"5","0.000013257676194516625126"
5063,"6","0.000015909211433419950151"
5064,"2","0.000005303070477806650050"
5065,"3","0.000007954605716709975076"
5066,"4","0.000010606140955613300101"
5067,"4","0.000010606140955613300101"
5068,"8","0.000021212281911226600202"
5069,"3","0.000007954605716709975076"
5070,"2","0.000005303070477806650050"
5072,"1","0.000002651535238903325025"
5073,"2","0.000005303070477806650050"
5074,"6","0.000015909211433419950151"
5075,"9","0.000023863817150129925227"
5076,"3","0.000007954605716709975076"
5078,"1","0.000002651535238903325025"
5079,"1","0.000002651535238903325025"
5081,"5","0.000013257676194516625126"
5082,"11","0.000029166887627936575277"
5083,"5","0.000013257676194516625126"
5085,"1","0.000002651535238903325025"
5086,"2","0.000005303070477806650050"
5088,"2","0.000005303070477806650050"
5089,"7","0.000018560746672323275176"
5090,"3","0.000007954605716709975076"
5091,"7","0.000018560746672323275176"
5092,"2","0.000005303070477806650050"
5093,"2","0.000005303070477806650050"
5094,"3","0.000007954605716709975076"
5095,"6","0.000015909211433419950151"
5096,"12","0.000031818422866839900302"
5097,"2","0.000005303070477806650050"
5098,"1","0.000002651535238903325025"
5100,"2","0.000005303070477806650050"
5101,"3","0.000007954605716709975076"
5102,"4","0.000010606140955613300101"
5103,"12","0.000031818422866839900302"
5104,"7","0.000018560746672323275176"
5105,"1","0.000002651535238903325025"
5106,"5","0.000013257676194516625126"
5107,"1","0.000002651535238903325025"
5108,"3","0.000007954605716709975076"
5109,"2","0.000005303070477806650050"
5110,"5","0.000013257676194516625126"
5111,"3","0.000007954605716709975076"
5112,"4","0.000010606140955613300101"
5113,"2","0.000005303070477806650050"
5114,"5","0.000013257676194516625126"
5115,"3","0.000007954605716709975076"
5116,"12","0.000031818422866839900302"
5117,"8","0.000021212281911226600202"
5118,"9","0.000023863817150129925227"
5119,"3","0.000007954605716709975076"
5120,"2","0.000005303070477806650050"
5121,"2","0.000005303070477806650050"
5122,"5","0.000013257676194516625126"
5123,"2","0.000005303070477806650050"
5124,"14","0.000037121493344646550353"
5125,"2","0.000005303070477806650050"
5126,"2","0.000005303070477806650050"
5127,"2","0.000005303070477806650050"
5129,"1","0.000002651535238903325025"
5130,"6","0.000015909211433419950151"
5131,"13","0.000034469958105743225327"
5132,"2","0.000005303070477806650050"
5133,"3","0.000007954605716709975076"
5134,"4","0.000010606140955613300101"
5135,"1","0.000002651535238903325025"
5136,"3","0.000007954605716709975076"
5137,"3","0.000007954605716709975076"
5138,"12","0.000031818422866839900302"
5139,"6","0.000015909211433419950151"
5140,"3","0.000007954605716709975076"
5141,"4","0.000010606140955613300101"
5143,"1","0.000002651535238903325025"
5144,"2","0.000005303070477806650050"
5145,"10","0.000026515352389033250252"
5146,"2","0.000005303070477806650050"
5147,"3","0.000007954605716709975076"
5148,"1","0.000002651535238903325025"
5150,"1","0.000002651535238903325025"
5151,"5","0.000013257676194516625126"
5152,"16","0.000042424563822453200403"
5153,"2","0.000005303070477806650050"
5156,"1","0.000002651535238903325025"
5157,"1","0.000002651535238903325025"
5158,"2","0.000005303070477806650050"
5159,"9","0.000023863817150129925227"
5160,"4","0.000010606140955613300101"
5161,"2","0.000005303070477806650050"
5162,"1","0.000002651535238903325025"
5165,"6","0.000015909211433419950151"
5166,"7","0.000018560746672323275176"
5167,"4","0.000010606140955613300101"
5169,"1","0.000002651535238903325025"
5170,"2","0.000005303070477806650050"
5171,"2","0.000005303070477806650050"
5172,"2","0.000005303070477806650050"
5173,"6","0.000015909211433419950151"
5174,"3","0.000007954605716709975076"
5176,"1","0.000002651535238903325025"
5178,"1","0.000002651535238903325025"
5179,"7","0.000018560746672323275176"
5180,"6","0.000015909211433419950151"
5181,"4","0.000010606140955613300101"
5182,"3","0.000007954605716709975076"
5183,"1","0.000002651535238903325025"
5186,"2","0.000005303070477806650050"
5187,"5","0.000013257676194516625126"
5188,"4","0.000010606140955613300101"
5189,"5","0.000013257676194516625126"
5190,"1","0.000002651535238903325025"
5191,"4","0.000010606140955613300101"
5192,"4","0.000010606140955613300101"
5193,"1","0.000002651535238903325025"
5194,"4","0.000010606140955613300101"
5195,"1","0.000002651535238903325025"
5197,"6","0.000015909211433419950151"
5198,"1","0.000002651535238903325025"
5199,"2","0.000005303070477806650050"
5200,"4","0.000010606140955613300101"
5201,"3","0.000007954605716709975076"
5202,"2","0.000005303070477806650050"
5203,"3","0.000007954605716709975076"
5205,"2","0.000005303070477806650050"
5206,"1","0.000002651535238903325025"
5207,"2","0.000005303070477806650050"
5208,"7","0.000018560746672323275176"
5209,"4","0.000010606140955613300101"
5210,"3","0.000007954605716709975076"
5211,"3","0.000007954605716709975076"
5214,"2","0.000005303070477806650050"
5215,"2","0.000005303070477806650050"
5216,"3","0.000007954605716709975076"
5217,"2","0.000005303070477806650050"
5218,"2","0.000005303070477806650050"
5221,"3","0.000007954605716709975076"
5222,"6","0.000015909211433419950151"
5223,"5","0.000013257676194516625126"
5226,"1","0.000002651535238903325025"
5227,"1","0.000002651535238903325025"
5228,"5","0.000013257676194516625126"
5229,"3","0.000007954605716709975076"
5230,"2","0.000005303070477806650050"
5231,"2","0.000005303070477806650050"
5232,"2","0.000005303070477806650050"
5233,"1","0.000002651535238903325025"
5235,"4","0.000010606140955613300101"
5236,"7","0.000018560746672323275176"
5237,"5","0.000013257676194516625126"
5238,"1","0.000002651535238903325025"
5239,"1","0.000002651535238903325025"
5240,"1","0.000002651535238903325025"
5241,"1","0.000002651535238903325025"
5242,"2","0.000005303070477806650050"
5243,"5","0.000013257676194516625126"
5244,"3","0.000007954605716709975076"
5245,"1","0.000002651535238903325025"
5246,"1","0.000002651535238903325025"
5247,"1","0.000002651535238903325025"
5248,"2","0.000005303070477806650050"
5249,"2","0.000005303070477806650050"
5250,"9","0.000023863817150129925227"
5251,"2","0.000005303070477806650050"
5253,"2","0.000005303070477806650050"
5254,"1","0.000002651535238903325025"
5255,"1","0.000002651535238903325025"
5256,"4","0.000010606140955613300101"
5257,"4","0.000010606140955613300101"
5258,"2","0.000005303070477806650050"
5263,"4","0.000010606140955613300101"
5264,"7","0.000018560746672323275176"
5265,"3","0.000007954605716709975076"
5266,"2","0.000005303070477806650050"
5267,"2","0.000005303070477806650050"
5269,"2","0.000005303070477806650050"
5270,"5","0.000013257676194516625126"
5271,"8","0.000021212281911226600202"
5272,"4","0.000010606140955613300101"
5274,"1","0.000002651535238903325025"
5275,"5","0.000013257676194516625126"
5276,"1","0.000002651535238903325025"
5278,"8","0.000021212281911226600202"
5280,"3","0.000007954605716709975076"
5281,"2","0.000005303070477806650050"
5282,"1","0.000002651535238903325025"
5283,"1","0.000002651535238903325025"
5284,"3","0.000007954605716709975076"
5285,"9","0.000023863817150129925227"
5286,"4","0.000010606140955613300101"
5287,"1","0.000002651535238903325025"
5288,"2","0.000005303070477806650050"
5289,"1","0.000002651535238903325025"
5291,"5","0.000013257676194516625126"
5292,"8","0.000021212281911226600202"
5293,"4","0.000010606140955613300101"
5294,"2","0.000005303070477806650050"
5295,"3","0.000007954605716709975076"
5297,"1","0.000002651535238903325025"
5298,"5","0.000013257676194516625126"
5299,"10","0.000026515352389033250252"
5300,"5","0.000013257676194516625126"
5301,"2","0.000005303070477806650050"
5302,"1","0.000002651535238903325025"
5305,"4","0.000010606140955613300101"
5306,"3","0.000007954605716709975076"
5308,"4","0.000010606140955613300101"
5310,"2","0.000005303070477806650050"
5311,"1","0.000002651535238903325025"
5312,"2","0.000005303070477806650050"
5313,"9","0.000023863817150129925227"
5314,"2","0.000005303070477806650050"
5315,"3","0.000007954605716709975076"
5318,"3","0.000007954605716709975076"
5319,"2","0.000005303070477806650050"
5320,"16","0.000042424563822453200403"
5322,"2","0.000005303070477806650050"
5323,"1","0.000002651535238903325025"
5325,"1","0.000002651535238903325025"
5326,"5","0.000013257676194516625126"
5327,"8","0.000021212281911226600202"
5328,"5","0.000013257676194516625126"
5329,"2","0.000005303070477806650050"
5330,"1","0.000002651535238903325025"
5332,"1","0.000002651535238903325025"
5333,"2","0.000005303070477806650050"
5334,"6","0.000015909211433419950151"
5335,"2","0.000005303070477806650050"
5336,"1","0.000002651535238903325025"
5337,"1","0.000002651535238903325025"
5338,"1","0.000002651535238903325025"
5339,"2","0.000005303070477806650050"
5340,"2","0.000005303070477806650050"
5341,"7","0.000018560746672323275176"
5342,"7","0.000018560746672323275176"
5344,"1","0.000002651535238903325025"
5345,"1","0.000002651535238903325025"
5346,"2","0.000005303070477806650050"
5347,"4","0.000010606140955613300101"
5348,"7","0.000018560746672323275176"
5349,"1","0.000002651535238903325025"
5350,"1","0.000002651535238903325025"
5351,"2","0.000005303070477806650050"
5352,"1","0.000002651535238903325025"
5354,"2","0.000005303070477806650050"
5355,"10","0.000026515352389033250252"
5356,"1","0.000002651535238903325025"
5357,"1","0.000002651535238903325025"
5358,"1","0.000002651535238903325025"
5359,"2","0.000005303070477806650050"
5361,"7","0.000018560746672323275176"
5362,"5","0.000013257676194516625126"
5363,"1","0.000002651535238903325025"
5364,"3","0.000007954605716709975076"
5365,"2","0.000005303070477806650050"
5368,"7","0.000018560746672323275176"
