defect_id,product_id,defect_type,defect_date,defect_location,severity,inspection_method,repair_cost,year
6156,96,Functional,2021-06-01,Internal,Minor,Manual Testing,446.61,2024
6157,31,Structural,2021-06-01,Internal,Critical,Visual Inspection,823.59,2024
6158,7,Structural,2021-06-01,Surface,Moderate,Visual Inspection,75.06,2024
6159,62,Functional,2021-06-01,Surface,Minor,Automated Testing,433.75,2024
6160,83,Structural,2021-06-02,Surface,Critical,Manual Testing,237.65,2024
6161,45,Functional,2021-06-02,Internal,Critical,Visual Inspection,358.46,2024
6162,100,Functional,2021-06-02,Surface,Minor,Manual Testing,431.46,2024
6163,10,Structural,2021-06-02,Component,Minor,Visual Inspection,935.64,2024
6164,1,Structural,2021-06-02,Surface,Minor,Manual Testing,338.48,2024
6165,86,Functional,2021-06-02,Surface,Critical,Automated Testing,667.18,2024
6166,81,Functional,2021-06-02,Component,Critical,Automated Testing,197.87,2024
6167,46,Structural,2021-06-02,Internal,Moderate,Visual Inspection,927.75,2024
6168,6,Cosmetic,2021-06-02,Surface,Minor,Manual Testing,810.57,2024
6169,100,Functional,2021-06-02,Surface,Minor,Manual Testing,431.46,2024
6170,47,Functional,2021-06-02,Surface,Critical,Visual Inspection,416.2,2024
6171,74,Cosmetic,2021-06-02,Component,Minor,Manual Testing,351.27,2024
6172,5,Cosmetic,2021-06-02,Surface,Minor,Automated Testing,685.3,2024
6173,23,Structural,2021-06-02,Surface,Minor,Manual Testing,875.37,2024
6174,38,Functional,2021-06-02,Component,Critical,Visual Inspection,613.47,2024
6175,41,Cosmetic,2021-06-02,Surface,Minor,Manual Testing,894.66,2024
6176,79,Functional,2021-06-02,Internal,Minor,Visual Inspection,466.04,2024
6177,22,Functional,2021-06-02,Component,Minor,Manual Testing,781.35,2024
6178,99,Structural,2021-06-02,Surface,Minor,Visual Inspection,717.21,2024
6179,43,Structural,2021-06-03,Surface,Minor,Visual Inspection,326.58,2024
6180,7,Structural,2021-06-03,Internal,Minor,Automated Testing,301.7,2024
6181,77,Functional,2021-06-03,Surface,Moderate,Automated Testing,213.48,2024
6182,44,Structural,2021-06-03,Internal,Minor,Automated Testing,630.5,2024
6183,23,Structural,2021-06-03,Surface,Critical,Visual Inspection,87.89,2024
6184,67,Cosmetic,2021-06-03,Component,Moderate,Visual Inspection,647.7,2024
6185,58,Structural,2021-06-03,Surface,Moderate,Manual Testing,247.97,2024
6186,17,Structural,2021-06-04,Component,Minor,Manual Testing,624.69,2024
6187,17,Structural,2021-06-04,Component,Critical,Automated Testing,824.37,2024
6188,97,Structural,2021-06-04,Internal,Critical,Manual Testing,617.35,2024
6189,18,Cosmetic,2021-06-04,Component,Minor,Automated Testing,34.48,2024
6190,46,Functional,2021-06-04,Surface,Minor,Automated Testing,474.48,2024
6191,45,Structural,2021-06-04,Component,Moderate,Manual Testing,369.13,2024
6192,15,Structural,2021-06-04,Internal,Moderate,Visual Inspection,16.05,2024
6193,59,Functional,2021-06-04,Surface,Minor,Automated Testing,478.17,2024
6194,45,Cosmetic,2021-06-04,Surface,Minor,Automated Testing,697.77,2024
6195,57,Cosmetic,2021-06-04,Surface,Critical,Visual Inspection,764.59,2024
6196,7,Functional,2021-06-04,Component,Minor,Automated Testing,751.73,2024
6197,74,Structural,2021-06-05,Surface,Minor,Visual Inspection,535.88,2024
6198,76,Structural,2021-06-05,Internal,Minor,Manual Testing,746.64,2024
6199,76,Structural,2021-06-05,Component,Moderate,Automated Testing,56.35,2024
6200,4,Functional,2021-06-05,Component,Minor,Automated Testing,644.51,2024
6201,34,Structural,2021-06-05,Internal,Minor,Automated Testing,164.64,2024
6202,66,Cosmetic,2021-06-05,Component,Minor,Visual Inspection,932.34,2024
6203,80,Functional,2021-06-05,Internal,Moderate,Visual Inspection,127.23,2024
6204,36,Cosmetic,2021-06-05,Internal,Minor,Manual Testing,767.74,2024
6205,6,Functional,2021-06-05,Component,Minor,Visual Inspection,26.87,2024
6206,46,Structural,2021-06-05,Surface,Critical,Visual Inspection,160.08,2024
6207,70,Structural,2021-06-05,Component,Minor,Visual Inspection,610.26,2024
6208,84,Functional,2021-06-05,Surface,Critical,Manual Testing,510.38,2024
6209,98,Functional,2021-06-05,Internal,Minor,Visual Inspection,791.72,2024
6210,72,Cosmetic,2021-06-05,Internal,Critical,Visual Inspection,555.25,2024
6211,90,Structural,2021-06-06,Internal,Moderate,Manual Testing,65.56,2024
6212,62,Cosmetic,2021-06-06,Component,Moderate,Visual Inspection,308.37,2024
6213,43,Functional,2021-06-06,Surface,Minor,Manual Testing,585.81,2024
6214,22,Functional,2021-06-06,Surface,Critical,Manual Testing,929.05,2024
6215,46,Functional,2021-06-06,Surface,Minor,Automated Testing,474.48,2024
6216,64,Structural,2021-06-06,Internal,Minor,Manual Testing,436.79,2024
6217,67,Structural,2021-06-06,Component,Critical,Visual Inspection,536.57,2024
6218,77,Functional,2021-06-06,Component,Critical,Manual Testing,916.1,2024
6219,76,Functional,2021-06-07,Surface,Moderate,Automated Testing,712.12,2024
6220,24,Functional,2021-06-07,Component,Minor,Automated Testing,285.85,2024
6221,44,Cosmetic,2021-06-07,Component,Moderate,Manual Testing,97.53,2024
6222,61,Structural,2021-06-07,Internal,Critical,Visual Inspection,369.06,2024
6223,47,Cosmetic,2021-06-07,Component,Minor,Manual Testing,949.72,2024
6224,50,Functional,2021-06-07,Surface,Critical,Manual Testing,94.34,2024
6225,44,Cosmetic,2021-06-07,Component,Moderate,Manual Testing,552.0,2024
6226,92,Structural,2021-06-07,Internal,Moderate,Automated Testing,255.47,2024
6227,56,Functional,2021-06-07,Component,Moderate,Manual Testing,614.11,2024
6228,39,Functional,2021-06-07,Component,Moderate,Automated Testing,85.21,2024
6229,8,Cosmetic,2021-06-07,Surface,Minor,Visual Inspection,47.22,2024
6230,65,Structural,2021-06-07,Internal,Minor,Manual Testing,606.91,2024
6231,95,Functional,2021-06-07,Component,Moderate,Automated Testing,319.06,2024
6232,4,Structural,2021-06-07,Internal,Critical,Automated Testing,280.56,2024
6233,100,Structural,2021-06-08,Internal,Minor,Manual Testing,722.21,2024
6234,85,Functional,2021-06-08,Surface,Moderate,Automated Testing,995.47,2024
6235,44,Structural,2021-06-08,Internal,Moderate,Automated Testing,320.62,2024
6236,20,Structural,2021-06-08,Surface,Moderate,Visual Inspection,263.76,2024
6237,72,Functional,2021-06-08,Component,Moderate,Automated Testing,386.43,2024
6238,95,Functional,2021-06-08,Internal,Minor,Visual Inspection,571.02,2024
6239,25,Cosmetic,2021-06-08,Internal,Minor,Manual Testing,651.04,2024
6240,17,Functional,2021-06-08,Component,Minor,Manual Testing,677.64,2024
6241,44,Structural,2021-06-08,Surface,Minor,Visual Inspection,182.54,2024
6242,33,Functional,2021-06-08,Component,Moderate,Visual Inspection,261.19,2024
6243,1,Structural,2021-06-08,Component,Critical,Visual Inspection,192.21,2024
6244,59,Functional,2021-06-08,Surface,Minor,Automated Testing,478.17,2024
6245,86,Cosmetic,2021-06-08,Surface,Critical,Visual Inspection,533.03,2024
6246,39,Structural,2021-06-09,Internal,Minor,Manual Testing,899.45,2024
6247,71,Cosmetic,2021-06-09,Surface,Moderate,Automated Testing,187.03,2024
6248,39,Structural,2021-06-09,Surface,Minor,Manual Testing,406.06,2024
6249,78,Structural,2021-06-09,Surface,Critical,Visual Inspection,608.46,2024
6250,13,Functional,2021-06-09,Component,Critical,Automated Testing,663.49,2024
6251,83,Cosmetic,2021-06-09,Internal,Moderate,Automated Testing,150.16,2024
6252,60,Structural,2021-06-09,Component,Minor,Automated Testing,478.44,2024
6253,88,Cosmetic,2021-06-09,Internal,Minor,Automated Testing,890.34,2024
6254,45,Functional,2021-06-09,Surface,Moderate,Automated Testing,930.11,2024
6255,67,Cosmetic,2021-06-10,Surface,Minor,Automated Testing,998.27,2024
6256,65,Structural,2021-06-10,Surface,Minor,Manual Testing,327.88,2024
6257,49,Structural,2021-06-10,Internal,Minor,Automated Testing,918.87,2024
6258,97,Cosmetic,2021-06-10,Component,Moderate,Visual Inspection,547.02,2024
6259,44,Cosmetic,2021-06-10,Surface,Minor,Visual Inspection,74.81,2024
6260,6,Structural,2021-06-10,Surface,Critical,Manual Testing,53.77,2024
6261,5,Functional,2021-06-10,Internal,Moderate,Manual Testing,711.77,2024
6262,99,Cosmetic,2021-06-10,Surface,Minor,Visual Inspection,119.16,2024
6263,50,Cosmetic,2021-06-10,Component,Moderate,Automated Testing,438.29,2024
6264,77,Functional,2021-06-10,Internal,Moderate,Manual Testing,617.24,2024
6265,37,Functional,2021-06-10,Internal,Moderate,Manual Testing,740.36,2024
6266,32,Structural,2021-06-10,Internal,Minor,Automated Testing,883.92,2024
6267,84,Functional,2021-06-10,Component,Moderate,Visual Inspection,459.29,2024
6268,1,Cosmetic,2021-06-11,Component,Critical,Automated Testing,940.9,2024
6269,11,Cosmetic,2021-06-11,Component,Critical,Visual Inspection,398.32,2024
6270,3,Structural,2021-06-11,Surface,Minor,Manual Testing,529.16,2024
6271,31,Cosmetic,2021-06-11,Component,Moderate,Manual Testing,959.59,2024
6272,51,Cosmetic,2021-06-11,Internal,Critical,Manual Testing,251.67,2024
6273,23,Functional,2021-06-11,Surface,Minor,Visual Inspection,334.53,2024
6274,23,Functional,2021-06-11,Component,Moderate,Automated Testing,944.07,2024
6275,48,Structural,2021-06-11,Internal,Critical,Manual Testing,422.77,2024
6276,35,Functional,2021-06-11,Internal,Critical,Automated Testing,790.76,2024
6277,37,Functional,2021-06-11,Component,Moderate,Visual Inspection,969.4,2024
6278,72,Cosmetic,2021-06-11,Internal,Moderate,Manual Testing,554.98,2024
6279,25,Cosmetic,2021-06-11,Component,Critical,Automated Testing,45.26,2024
6280,79,Cosmetic,2021-06-12,Component,Moderate,Visual Inspection,807.32,2024
6281,46,Structural,2021-06-12,Component,Moderate,Visual Inspection,71.86,2024
6282,87,Structural,2021-06-12,Internal,Minor,Manual Testing,537.35,2024
6283,13,Functional,2021-06-12,Component,Critical,Automated Testing,663.49,2024
6284,13,Structural,2021-06-12,Internal,Minor,Automated Testing,13.19,2024
6285,4,Cosmetic,2021-06-12,Internal,Minor,Manual Testing,800.02,2024
6286,68,Structural,2021-06-12,Surface,Critical,Visual Inspection,148.53,2024
6287,95,Functional,2021-06-12,Component,Moderate,Visual Inspection,780.89,2024
6288,98,Functional,2021-06-12,Component,Moderate,Visual Inspection,336.29,2024
6289,38,Structural,2021-06-12,Internal,Minor,Manual Testing,651.35,2024
6290,46,Structural,2021-06-12,Surface,Moderate,Visual Inspection,485.1,2024
6291,66,Cosmetic,2021-06-12,Component,Critical,Manual Testing,194.9,2024
6292,7,Structural,2021-06-12,Internal,Critical,Visual Inspection,132.46,2024
6293,95,Structural,2021-06-12,Surface,Critical,Automated Testing,114.02,2024
6294,55,Functional,2021-06-13,Surface,Critical,Manual Testing,753.6,2024
6295,10,Cosmetic,2021-06-13,Surface,Moderate,Visual Inspection,684.16,2024
6296,67,Functional,2021-06-13,Surface,Moderate,Automated Testing,556.42,2024
6297,81,Structural,2021-06-13,Internal,Moderate,Manual Testing,557.11,2024
6298,46,Functional,2021-06-13,Surface,Critical,Automated Testing,789.92,2024
6299,44,Cosmetic,2021-06-13,Surface,Minor,Visual Inspection,74.81,2024
6300,29,Cosmetic,2021-06-13,Component,Critical,Visual Inspection,825.33,2024
6301,15,Structural,2021-06-13,Component,Minor,Visual Inspection,245.47,2024
6302,62,Structural,2021-06-13,Surface,Minor,Automated Testing,81.91,2024
6303,5,Functional,2021-06-13,Internal,Moderate,Manual Testing,711.77,2024
6304,12,Functional,2021-06-13,Surface,Critical,Manual Testing,811.65,2024
6305,9,Cosmetic,2021-06-13,Surface,Minor,Automated Testing,649.87,2024
6306,18,Structural,2021-06-13,Component,Minor,Manual Testing,65.23,2024
6307,63,Structural,2021-06-14,Component,Critical,Visual Inspection,445.47,2024
6308,76,Structural,2021-06-14,Component,Minor,Visual Inspection,73.55,2024
6309,97,Cosmetic,2021-06-14,Internal,Moderate,Visual Inspection,862.7,2024
6310,83,Cosmetic,2021-06-14,Internal,Moderate,Automated Testing,150.16,2024
6311,34,Cosmetic,2021-06-14,Component,Moderate,Visual Inspection,684.85,2024
6312,15,Cosmetic,2021-06-14,Surface,Minor,Visual Inspection,713.29,2024
6313,29,Functional,2021-06-14,Surface,Minor,Manual Testing,624.22,2024
6314,2,Functional,2021-06-14,Component,Critical,Manual Testing,352.33,2024
6315,66,Cosmetic,2021-06-14,Component,Critical,Manual Testing,194.9,2024
6316,15,Structural,2021-06-14,Component,Minor,Visual Inspection,245.47,2024
6317,14,Structural,2021-06-15,Surface,Critical,Automated Testing,859.52,2024
6318,12,Functional,2021-06-15,Internal,Moderate,Manual Testing,101.05,2024
6319,5,Functional,2021-06-15,Internal,Moderate,Manual Testing,711.77,2024
6320,60,Cosmetic,2021-06-15,Surface,Moderate,Visual Inspection,775.91,2024
6321,87,Functional,2021-06-15,Surface,Minor,Automated Testing,512.02,2024
6322,47,Functional,2021-06-15,Internal,Moderate,Automated Testing,21.17,2024
6323,67,Cosmetic,2021-06-16,Component,Critical,Automated Testing,135.49,2024
6324,5,Structural,2021-06-16,Internal,Moderate,Visual Inspection,296.41,2024
6325,13,Cosmetic,2021-06-16,Surface,Minor,Manual Testing,303.08,2024
6326,87,Functional,2021-06-16,Internal,Minor,Automated Testing,46.43,2024
6327,6,Cosmetic,2021-06-16,Internal,Moderate,Visual Inspection,739.33,2024
6328,64,Functional,2021-06-16,Component,Minor,Visual Inspection,466.97,2024
6329,5,Functional,2021-06-16,Internal,Moderate,Manual Testing,711.77,2024
6330,31,Structural,2021-06-16,Surface,Minor,Automated Testing,189.23,2024
6331,61,Structural,2021-06-16,Surface,Critical,Manual Testing,808.85,2024
6332,43,Cosmetic,2021-06-16,Surface,Moderate,Visual Inspection,200.29,2024
6333,10,Structural,2021-06-16,Component,Moderate,Automated Testing,693.41,2024
6334,23,Structural,2021-06-16,Surface,Critical,Visual Inspection,87.89,2024
6335,79,Structural,2021-06-17,Component,Minor,Manual Testing,381.12,2024
6336,59,Structural,2021-06-17,Surface,Critical,Manual Testing,992.01,2024
6337,28,Functional,2021-06-17,Component,Minor,Manual Testing,222.11,2024
6338,46,Structural,2021-06-17,Surface,Critical,Visual Inspection,160.08,2024
6339,73,Structural,2021-06-18,Surface,Minor,Automated Testing,957.6,2024
6340,26,Functional,2021-06-18,Component,Moderate,Automated Testing,90.18,2024
6341,61,Structural,2021-06-18,Internal,Critical,Visual Inspection,539.5,2024
6342,80,Cosmetic,2021-06-18,Component,Moderate,Automated Testing,346.73,2024
6343,7,Structural,2021-06-18,Component,Critical,Automated Testing,477.58,2024
6344,40,Structural,2021-06-18,Surface,Moderate,Visual Inspection,204.6,2024
6345,11,Cosmetic,2021-06-18,Surface,Moderate,Visual Inspection,520.44,2024
6346,46,Structural,2021-06-18,Surface,Critical,Visual Inspection,160.08,2024
6347,31,Structural,2021-06-18,Surface,Minor,Automated Testing,189.23,2024
6348,23,Functional,2021-06-18,Component,Moderate,Automated Testing,944.07,2024
6349,26,Cosmetic,2021-06-18,Internal,Minor,Visual Inspection,694.09,2024
6350,23,Functional,2021-06-18,Component,Moderate,Automated Testing,944.07,2024
6351,20,Structural,2021-06-18,Component,Critical,Visual Inspection,478.48,2024
6352,25,Structural,2021-06-18,Component,Critical,Visual Inspection,298.81,2024
6353,82,Functional,2021-06-19,Component,Critical,Visual Inspection,858.99,2024
6354,56,Structural,2021-06-19,Surface,Critical,Automated Testing,829.49,2024
6355,63,Cosmetic,2021-06-19,Surface,Critical,Automated Testing,373.68,2024
6356,27,Cosmetic,2021-06-19,Internal,Critical,Manual Testing,917.24,2024
6357,7,Functional,2021-06-19,Component,Moderate,Visual Inspection,705.47,2024
6358,53,Structural,2021-06-19,Internal,Minor,Visual Inspection,509.35,2024
6359,72,Cosmetic,2021-06-19,Internal,Moderate,Manual Testing,554.98,2024
6360,12,Cosmetic,2021-06-19,Surface,Minor,Manual Testing,238.39,2024
6361,10,Functional,2021-06-19,Internal,Critical,Visual Inspection,623.76,2024
6362,4,Functional,2021-06-19,Component,Minor,Automated Testing,644.51,2024
6363,40,Structural,2021-06-19,Surface,Critical,Visual Inspection,37.69,2024
6364,7,Functional,2021-06-19,Internal,Moderate,Manual Testing,959.61,2024
6365,28,Cosmetic,2021-06-19,Component,Critical,Manual Testing,219.71,2024
6366,77,Structural,2021-06-20,Internal,Moderate,Automated Testing,661.8,2024
6367,83,Cosmetic,2021-06-20,Surface,Critical,Manual Testing,444.1,2024
6368,25,Structural,2021-06-20,Component,Critical,Visual Inspection,298.81,2024
6369,86,Structural,2021-06-20,Internal,Minor,Manual Testing,520.84,2024
6370,88,Cosmetic,2021-06-20,Internal,Moderate,Manual Testing,942.94,2024
6371,71,Structural,2021-06-20,Internal,Critical,Manual Testing,733.76,2024
6372,47,Functional,2021-06-20,Surface,Moderate,Visual Inspection,873.58,2024
6373,49,Cosmetic,2021-06-20,Component,Moderate,Visual Inspection,305.36,2024
6374,37,Cosmetic,2021-06-20,Component,Moderate,Manual Testing,840.24,2024
6375,70,Structural,2021-06-20,Surface,Critical,Manual Testing,74.36,2024
6376,64,Functional,2021-06-20,Component,Critical,Manual Testing,632.45,2024
6377,43,Functional,2021-06-20,Internal,Critical,Visual Inspection,546.42,2024
6378,89,Cosmetic,2021-06-20,Component,Moderate,Automated Testing,967.29,2024
6379,82,Cosmetic,2021-06-20,Surface,Moderate,Visual Inspection,732.6,2024
6380,36,Cosmetic,2021-06-21,Component,Minor,Automated Testing,865.3,2024
6381,87,Cosmetic,2021-06-21,Surface,Minor,Manual Testing,301.61,2024
6382,77,Cosmetic,2021-06-21,Internal,Minor,Automated Testing,38.39,2024
6383,38,Cosmetic,2021-06-21,Internal,Minor,Automated Testing,339.94,2024
6384,43,Functional,2021-06-21,Surface,Critical,Manual Testing,962.48,2024
6385,32,Cosmetic,2021-06-21,Component,Critical,Visual Inspection,515.94,2024
6386,59,Functional,2021-06-21,Component,Moderate,Visual Inspection,698.16,2024
6387,13,Cosmetic,2021-06-21,Surface,Moderate,Manual Testing,629.71,2024
6388,18,Cosmetic,2021-06-21,Component,Minor,Visual Inspection,309.32,2024
6389,28,Functional,2021-06-21,Component,Critical,Automated Testing,975.87,2024
6390,12,Functional,2021-06-21,Internal,Critical,Manual Testing,27.24,2024
6391,91,Structural,2021-06-21,Internal,Critical,Automated Testing,670.09,2024
6392,33,Structural,2021-06-21,Component,Moderate,Manual Testing,28.05,2024
6393,84,Cosmetic,2021-06-21,Surface,Critical,Visual Inspection,77.72,2024
6394,97,Cosmetic,2021-06-22,Surface,Moderate,Manual Testing,140.36,2024
6395,1,Cosmetic,2021-06-22,Component,Minor,Visual Inspection,963.4,2024
6396,42,Structural,2021-06-22,Component,Critical,Manual Testing,592.87,2024
6397,79,Cosmetic,2021-06-22,Internal,Moderate,Manual Testing,827.64,2024
6398,96,Structural,2021-06-22,Internal,Critical,Automated Testing,28.26,2024
6399,12,Functional,2021-06-22,Internal,Moderate,Manual Testing,101.05,2024
6400,92,Functional,2021-06-22,Component,Minor,Manual Testing,678.59,2024
